n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
16,NONE,NONE,1,-1,"(1, 0)",227.1164593871996,8.226984938098451e-05,227.1136502866824,3.440679176052584,223.8488738260581,226.84443159752618
17,NONE,NONE,1,-1,"(1, 0)",227.1001153490303,7.196583782023416e-05,227.09598153147064,0.7428886431979811,226.17635671501785,227.02320654297046
18,NONE,NONE,1,-1,"(1, 0)",227.08598934153312,6.220360929511352e-05,227.08238877878972,1.5161521765920112,212.35278947606255,225.85928005268912
19,NONE,NONE,1,-1,"(1, 0)",227.07041661405734,6.857869790088603e-05,227.06803016202636,6.619253555236413,221.46719108120695,226.6038512877724
20,NONE,NONE,1,-1,"(1, 0)",227.05203605089932,8.094981016767406e-05,227.05023025223878,12.025547716873515,240.1315491385809,228.14121964123797
21,NONE,NONE,1,-1,"(1, 0)",227.03398273922716,7.951494181553638e-05,227.03180209980619,8.119003435756802,246.46759170930738,228.65242610104065
22,NONE,NONE,1,-1,"(1, 0)",227.0188755738647,6.654364174311141e-05,227.0172982752405,17.272372991355066,229.90866748542607,227.2595553043305
23,NONE,NONE,1,-1,"(1, 0)",227.00462730651242,6.276444838914587e-05,227.0035117551976,31.870423776277722,229.82594624502454,227.23961893324926
24,NONE,NONE,1,-1,"(1, 0)",226.98777168157096,7.425509760406799e-05,226.9873644041998,70.53003803691578,253.88418754753113,229.22817838398544
25,NONE,NONE,1,-1,"(1, 0)",226.96900988100754,8.265897255475391e-05,226.9684526459048,60.63019231853156,215.9438872864867,226.05056779182647
26,NONE,NONE,1,-1,"(1, 0)",226.9520975960025,7.451640707731815e-05,226.95269431831272,220.2618643151683,241.99890328955502,228.20565730610764
27,NONE,NONE,1,-1,"(1, 0)",226.9378414602695,6.28175886309308e-05,226.93787894774115,104.9079628858342,211.6140590279333,225.66112643030533
28,NONE,NONE,1,-1,"(1, 0)",226.92280018350473,6.628147669199507e-05,226.92298490700205,126.23034277921604,216.3206850739431,226.03941666005744
29,NONE,NONE,1,-1,"(1, 0)",226.9047826512556,7.940254378581776e-05,226.90397906373397,44.74016498800441,223.19032815244046,226.59526436911216
30,NONE,NONE,1,-1,"(1, 0)",226.88635826636028,8.120204756828255e-05,226.88456904611388,16.267955575629987,231.10372802560425,227.2378120384027
31,NONE,NONE,1,-1,"(1, 0)",226.87075598376006,6.87693134339137e-05,226.8686419414598,10.971804416270226,217.31006002697708,226.0739622635401
32,NONE,NONE,1,-1,"(1, 0)",226.85669734916235,6.196951275019529e-05,226.85536430325527,31.35887929552064,239.72453300650173,227.9291763909289
33,NONE,NONE,1,-1,"(1, 0)",226.8404317036507,7.170266010976875e-05,226.83898589179543,27.50114359568876,216.41993624131408,225.97186571893755
34,NONE,NONE,1,-1,"(1, 0)",226.82173371127115,8.243135009071447e-05,226.821442400174,88.36854872287047,229.17803910898098,227.0181519561572
35,NONE,NONE,1,-1,"(1, 0)",226.80427285489392,7.698348918770516e-05,226.80351223021236,53.15417454930154,217.16580735905075,226.00076231402463
36,NONE,NONE,1,-1,"(1, 0)",226.78974933665842,6.403752046950067e-05,226.7885121006018,28.575995019631307,227.9377057058759,226.88545483182307
37,NONE,NONE,1,-1,"(1, 0)",226.77516771733656,6.429782718467224e-05,226.77353248703878,17.052774033071685,224.51539897409657,226.58675794967093
38,NONE,NONE,1,-1,"(1, 0)",226.7576199664133,7.738250203079305e-05,226.75533126793977,8.431376729984759,241.9342074343344,228.0230762679798
39,NONE,NONE,1,-1,"(1, 0)",226.7389406399803,8.237913169001046e-05,226.7351008526167,1.7534094369400033,216.5892529209798,225.89256826344229
40,NONE,NONE,1,-1,"(1, 0)",226.722782049379,7.126771588264478e-05,226.7192122632457,2.4039703285062637,214.80828054814455,225.72917279490676
41,NONE,NONE,1,-1,"(1, 0)",226.70877256033913,6.179318091964788e-05,226.7057694247761,5.163227054823628,242.49980842677886,228.02574658105775
42,NONE,NONE,1,-1,"(1, 0)",226.69310143826098,6.912685184190046e-05,226.68967674463403,3.1037119869937935,214.55302091930096,225.68054747801136
43,NONE,NONE,1,-1,"(1, 0)",226.67461012709225,8.157312798105326e-05,226.67018178102668,1.1117419784126166,221.96513763477972,226.2817804403033
44,NONE,NONE,1,-1,"(1, 0)",226.65665339298315,7.922124752237611e-05,226.65177660751442,0.6929946837473813,218.8838905541845,226.00825510677282
45,NONE,NONE,1,-1,"(1, 0)",226.64174051904644,6.579716205652897e-05,226.63627332584127,0.3276512305146272,224.95293500115508,226.5008523075132
46,NONE,NONE,1,-1,"(1, 0)",226.62751665088936,6.276123049053983e-05,226.62153310241186,0.1648457308831808,228.02445475112694,226.74406320467412
47,NONE,NONE,1,-1,"(1, 0)",226.61052004473564,7.50007933385097e-05,226.60500752773436,0.27823284403893006,226.00184093724798,226.55973413443573
48,NONE,NONE,1,-1,"(1, 0)",226.59172058803776,8.296277036232505e-05,226.58564499297756,0.15783689953983696,224.05955972554466,226.38042901889696
49,NONE,NONE,1,-1,"(1, 0)",226.57497829622295,7.389021242584159e-05,226.56915273025334,0.2092153223107493,231.59804334387914,226.9941498174441
50,NONE,NONE,1,-1,"(1, 0)",226.56087177713823,6.226176581263052e-05,226.55412534331057,0.06085333558862849,213.83059978522036,225.49847268906467
51,NONE,NONE,1,-1,"(1, 0)",226.54576390348944,6.66857311929982e-05,226.53866556826446,0.03915011757219609,227.0714714186614,226.58963951204166
52,NONE,NONE,1,-1,"(1, 0)",226.52761323384885,8.012242857860975e-05,226.52115156496043,0.07594367612342837,245.21262251045846,228.087191169195
53,NONE,NONE,1,-1,"(1, 0)",226.50924578659448,8.108588472991396e-05,226.50160090178187,0.022449677621092182,230.8212678909197,226.86918565873702
54,NONE,NONE,1,-1,"(1, 0)",226.49384347238512,6.800092352775801e-05,226.4864076855264,0.028999288352574284,214.4512292725851,225.488535132483
55,NONE,NONE,1,-1,"(1, 0)",226.47985175202172,6.177718713197589e-05,226.4717904103915,0.012443496856051743,216.40612945435862,225.63885306845197
56,NONE,NONE,1,-1,"(1, 0)",226.46345615033468,7.239582264776928e-05,226.45537765645045,0.012190673252486807,217.76675193715818,225.73736443421063
57,NONE,NONE,1,-1,"(1, 0)",226.44468249931458,8.29026878909306e-05,226.4371151473194,0.020383789537978442,249.8505525874516,228.3990110514595
58,NONE,NONE,1,-1,"(1, 0)",226.4273651470116,7.647790320205286e-05,226.42025023952831,0.03338334603540903,213.91431474506197,225.38247846295297
59,NONE,NONE,1,-1,"(1, 0)",226.41301876035357,6.336178120441395e-05,226.4048025318758,0.007813401482861576,238.89814977016144,227.4556401306099
60,NONE,NONE,1,-1,"(1, 0)",226.39840806901225,6.453322721428471e-05,226.39075906531784,0.01626764963889629,247.48102445908535,228.1591108549586
61,NONE,NONE,1,-1,"(1, 0)",226.38071468212397,7.815460567075193e-05,226.3719857709747,0.005126187441155803,210.41062922188468,225.0468777843078
62,NONE,NONE,1,-1,"(1, 0)",226.36204960177295,8.245335689056135e-05,226.35206881708552,0.0014409619070976443,224.07933988136156,226.17137976967314
63,NONE,NONE,1,-1,"(1, 0)",226.34608634287505,7.052340188774753e-05,226.33695789143962,0.003951214929208444,206.04717254124333,224.65044216416752
64,NONE,NONE,1,-1,"(1, 0)",226.33218466469822,6.141968400762772e-05,226.32310165417746,0.004199675349249277,224.93651574498415,226.21559205979602
65,NONE,NONE,1,-1,"(1, 0)",226.31640464479545,6.972304910185986e-05,226.30795650474874,0.008979399725403743,237.36850831805617,227.2397492765456
66,NONE,NONE,1,-1,"(1, 0)",226.297805104189,8.218717051440582e-05,226.29015370338533,0.020168858121195617,232.50438924262522,226.81637490176666
67,NONE,NONE,1,-1,"(1, 0)",226.27995765228388,7.887021141143826e-05,226.2713997875432,0.007714056551814611,222.75758592192884,225.98563478093942
68,NONE,NONE,1,-1,"(1, 0)",226.26524078054058,6.50404503216428e-05,226.25656684544632,0.0066401319613789,228.93036927509897,226.4879484760931
69,NONE,NONE,1,-1,"(1, 0)",226.25102970332622,6.280913260357242e-05,226.24279604502914,0.011919352295656205,201.34144244642192,224.16936450982837
70,NONE,NONE,1,-1,"(1, 0)",226.23388533353975,7.577874631799494e-05,226.22589229241217,0.015530126202291702,233.17174385410684,226.81371802652922
71,NONE,NONE,1,-1,"(1, 0)",226.2150572735314,8.322733571098682e-05,226.2080504023805,0.041780812653628506,220.34234950186567,225.7242038828482
72,NONE,NONE,1,-1,"(1, 0)",226.19849520134025,7.32165166492096e-05,226.19246649567492,0.12755418154660617,219.06061912829313,225.60185267399945
73,NONE,NONE,1,-1,"(1, 0)",226.18453334871876,6.172580200753065e-05,226.17894819669723,0.2324516794056952,231.58615506556632,226.63607329396967
74,NONE,NONE,1,-1,"(1, 0)",226.1693465074227,6.714584301393215e-05,226.1630539774623,0.09629476223744342,241.86295709627115,227.48131692456684
75,NONE,NONE,1,-1,"(1, 0)",226.15106265707584,8.084468437123241e-05,226.14556326435115,0.21855848870336125,231.81713278249688,226.6247788452453
76,NONE,NONE,1,-1,"(1, 0)",226.13276443513513,8.091477454926468e-05,226.12689532881248,0.14907703315416335,227.65091812988246,226.25970112309795
77,NONE,NONE,1,-1,"(1, 0)",226.11756701265514,6.72080103824392e-05,226.1118812588183,0.187172867553042,225.7809434975863,226.08941917352172
78,NONE,NONE,1,-1,"(1, 0)",226.1036317840518,6.163014314603286e-05,226.09814368225685,0.24461554732168325,248.12653657310233,227.94526006915694
79,NONE,NONE,1,-1,"(1, 0)",226.0870970366661,7.313173994597107e-05,226.08053685896482,0.07174771910331536,225.91747202158768,226.07291139336402
80,NONE,NONE,1,-1,"(1, 0)",226.06825440688598,8.334582231918381e-05,226.06075838679433,0.02803320599770288,227.32830172867253,226.1736402291137
81,NONE,NONE,1,-1,"(1, 0)",226.05109238472264,7.591810566558247e-05,226.0435354347862,0.02619464917228773,205.60094989008326,224.34058622697162
82,NONE,NONE,1,-1,"(1, 0)",226.03692111087997,6.269254403679031e-05,226.0297345339133,0.04290761662725378,231.2877179851008,226.47613973641384
83,NONE,NONE,1,-1,"(1, 0)",226.02226860917085,6.482558942493963e-05,226.01481563928397,0.030405046994805236,224.4574534913377,225.89136647801953
84,NONE,NONE,1,-1,"(1, 0)",226.0044264190699,7.89430814881342e-05,225.99659020999792,0.02024189075848763,231.16578515248776,226.43622579829727
85,NONE,NONE,1,-1,"(1, 0)",225.9857870101659,8.247704645248558e-05,225.97726120499746,0.010048728498366242,213.18503166937438,224.9147872222641
86,NONE,NONE,1,-1,"(1, 0)",225.97002677586002,6.974236786671209e-05,225.96321135399802,0.07815930318533634,234.71116323131793,226.7014217579773
87,NONE,NONE,1,-1,"(1, 0)",225.95622447355072,6.108210034465127e-05,225.94997634520377,0.16991349898251823,229.26690660806963,226.23325529472856
88,NONE,NONE,1,-1,"(1, 0)",225.94032438183137,7.037049415923113e-05,225.93463000572248,0.3280707334801277,235.393954488379,226.7314396590406
89,NONE,NONE,1,-1,"(1, 0)",225.92162050621764,8.278579701622331e-05,225.91609519861092,0.3890043925473146,220.60908370501295,225.47701066579125
90,NONE,NONE,1,-1,"(1, 0)",225.90389503017056,7.846159832348012e-05,225.89764281024043,0.17904034329456409,203.56523619573412,224.03421069261356
91,NONE,NONE,1,-1,"(1, 0)",225.889375284556,6.427605975374284e-05,225.8828364023891,0.12318791625542845,218.98319049761557,225.31130944774543
92,NONE,NONE,1,-1,"(1, 0)",225.87516465193045,6.291167798277082e-05,225.86968754302882,0.5056747047940721,214.78879091156782,224.94714762038635
93,NONE,NONE,1,-1,"(1, 0)",225.85786635884077,7.658635481865539e-05,225.85374136048142,2.2157416663972964,229.11502278123692,226.13053695531931
94,NONE,NONE,1,-1,"(1, 0)",225.83901952537457,8.344902994065463e-05,225.83622619445967,8.424895378960741,209.14257554967614,224.4411716249876
95,NONE,NONE,1,-1,"(1, 0)",225.82264772467582,7.249586091990611e-05,225.8198051498282,7.956672425337297,230.54114727276652,226.2177152538694
96,NONE,NONE,1,-1,"(1, 0)",225.80882465081254,6.121395302636754e-05,225.8066626245914,20.178573868486126,217.23472056993506,225.09089357141067
97,NONE,NONE,1,-1,"(1, 0)",225.79354632657848,6.766272819518275e-05,225.7918100387946,34.16710342989834,232.26566420388355,226.33550953785743
98,NONE,NONE,1,-1,"(1, 0)",225.77513009738644,8.156557424709384e-05,225.77319502078717,27.852821326063214,198.6363286947257,223.50239156393954
99,NONE,NONE,1,-1,"(1, 0)",225.75691389666244,8.068619260220234e-05,225.75471193497148,21.108250677187073,220.29377079644013,225.2993661399495
100,NONE,NONE,1,-1,"(1, 0)",225.74192563107917,6.63933736993224e-05,225.74117243067116,131.24719177073206,234.20998875297667,226.45118776582171
101,NONE,NONE,1,-1,"(1, 0)",225.72803570772885,6.15319934620221e-05,225.72646505314952,43.127708424625396,213.69970760484424,224.72051338473332
102,NONE,NONE,1,-1,"(1, 0)",225.7113529717732,7.390908450425461e-05,225.71141035329921,272.92159081911075,212.64814316835185,224.61706553939788
103,NONE,NONE,1,-1,"(1, 0)",225.69244895251282,8.375657976671986e-05,225.6921655976739,194.084069491586,227.9002736545476,225.8774109354115
104,NONE,NONE,1,-1,"(1, 0)",225.6754541019112,7.530376216212517e-05,225.67648892531003,841.1564527706066,228.72377112423356,225.93084811938309
105,NONE,NONE,1,-1,"(1, 0)",225.66145501846876,6.203385171510274e-05,225.66230177838037,652.4874903891155,229.29499134098398,225.96589874935822
106,NONE,NONE,1,-1,"(1, 0)",225.64674758855858,6.517687837454065e-05,225.64738333906354,497.46287494754284,223.15109158350572,225.43763000175093
107,NONE,NONE,1,-1,"(1, 0)",225.62875418230632,7.974466236793269e-05,225.63104687029912,2837.4707839665816,232.52877114590024,226.2069708767491
108,NONE,NONE,1,-1,"(1, 0)",225.61015255332455,8.244691986716371e-05,225.61136173982808,943.3349290089966,212.28095893521515,224.49308316463976
109,NONE,NONE,1,-1,"(1, 0)",225.59460255524158,6.892657009076554e-05,225.5957522637125,877.5476315295975,214.52084564381298,224.66648883136128
110,NONE,NONE,1,-1,"(1, 0)",225.58089031552515,6.078450597305846e-05,225.5823766354504,1395.9424482439752,206.5149389390165,223.9828376483051
111,NONE,NONE,1,-1,"(1, 0)",225.56485910783155,7.106886287114619e-05,225.5654804585739,503.2991357847708,230.18185758724846,225.9518700137269
112,NONE,NONE,1,-1,"(1, 0)",225.54605572431967,8.336479080658783e-05,225.54778881060167,1539.3070056583215,217.7248060955071,224.8904000498113
113,NONE,NONE,1,-1,"(1, 0)",225.5284651625082,7.799403870463842e-05,225.53013699750088,1441.3216167125668,227.2045449470995,225.66898195806914
114,NONE,NONE,1,-1,"(1, 0)",225.51414283041737,6.350766797580032e-05,225.51660161498992,4073.681205484372,215.92954730396553,224.71055209617106
115,NONE,NONE,1,-1,"(1, 0)",225.4999197146686,6.307171742377347e-05,225.50306348530268,10127.9153759947,205.31368781641177,223.80736085642738
116,NONE,NONE,1,-1,"(1, 0)",225.48246194381042,7.742107708364917e-05,225.48463874341107,3554.3822281470307,207.39386711045444,223.965666635553
117,NONE,NONE,1,-1,"(1, 0)",225.4636069927869,8.362397338989959e-05,225.46669211682132,8838.925116606488,234.93854240108033,226.25818167153224
118,NONE,NONE,1,-1,"(1, 0)",225.44743524078126,7.172923480643722e-05,225.45155257817217,29553.72113112393,235.9107538074972,226.3249593610716
119,NONE,NONE,1,-1,"(1, 0)",225.43374411962037,6.0730506358728686e-05,225.43837449694539,60040.166764747104,217.37637607088564,224.7579581178912
120,NONE,NONE,1,-1,"(1, 0)",225.41836169559983,6.823711735219069e-05,225.42455745976096,411361.2745947305,230.08052475488938,225.80941240981076
121,NONE,NONE,1,-1,"(1, 0)",225.39981478946018,8.228109298839564e-05,225.40729285438746,1521051.881849195,226.79739125587443,225.51704969497237
122,NONE,NONE,1,-1,"(1, 0)",225.3816938693591,8.039779699371927e-05,225.38984687998507,3077745.887214919,223.06563960534785,225.18739735678278
123,NONE,NONE,1,-1,"(1, 0)",225.36691830997145,6.556008823411369e-05,225.374171187778,973325.3326651589,236.16814323681157,226.2731051636241
124,NONE,NONE,1,-1,"(1, 0)",225.35306175314602,6.148632163083405e-05,225.36023884403227,878181.0950700488,231.91652335023952,225.9037482140666
125,NONE,NONE,1,-1,"(1, 0)",225.33622260133558,7.472621339295202e-05,225.34240156278793,286471.81546044553,208.5702047510835,223.9294178449613
126,NONE,NONE,1,-1,"(1, 0)",225.31726570303528,8.413070708856342e-05,225.32448361324336,807813.0371797474,243.6965771718917,226.85956861646085
127,NONE,NONE,1,-1,"(1, 0)",225.30044981903453,7.463481096852313e-05,225.30731491363008,543570.0370967498,227.21797301221022,225.46137109977752
128,NONE,NONE,1,-1,"(1, 0)",225.28661906162398,6.138994378713837e-05,225.29266982093333,178648.88134364827,229.9172585794001,225.67525279067863
129,NONE,NONE,1,-1,"(1, 0)",225.27184325379642,6.558885946531428e-05,225.27716945549,70717.52829333242,215.97024495465195,224.4911407341544
130,NONE,NONE,1,-1,"(1, 0)",225.25369702957926,8.055580696072078e-05,225.25951475126956,118061.92275576203,230.77134137287672,225.71684171956193
131,NONE,NONE,1,-1,"(1, 0)",225.23514594766348,8.235978411214086e-05,225.24118439578143,147907.36936546164,209.93126483593568,223.95045004940107
132,NONE,NONE,1,-1,"(1, 0)",225.21981284911195,6.807827623176894e-05,225.2265014702825,329893.6730799148,250.1127298894937,227.30960990057744
133,NONE,NONE,1,-1,"(1, 0)",225.20618047817186,6.05310135125365e-05,225.21354268103136,840082.8196611815,215.91363655107733,224.42601050502586
134,NONE,NONE,1,-1,"(1, 0)",225.19000730638984,7.18175341071306e-05,225.19779526346193,1382686.2721930887,225.7909317818036,225.24046247845706
135,NONE,NONE,1,-1,"(1, 0)",225.1711102037084,8.391977885219087e-05,225.17931286454572,2094958.0882962216,240.82703061334567,226.48573206275245
136,NONE,NONE,1,-1,"(1, 0)",225.15366768444264,7.746639816836439e-05,225.1627340071077,5345990.931698767,241.96728402863766,226.56561021773462
137,NONE,NONE,1,-1,"(1, 0)",225.13954216573254,6.273920372649616e-05,225.14810654326578,2732394.773067074,213.8397481384973,224.1905695894638
138,NONE,NONE,1,-1,"(1, 0)",225.12529309220582,6.329196693009491e-05,225.13534626964537,19714407.579737864,233.74011709121558,225.84882390591864
139,NONE,NONE,1,-1,"(1, 0)",225.10767095928873,7.828006535775397e-05,225.1189201389915,71189612.29141225,240.43133796284502,226.39475624319562
140,NONE,NONE,1,-1,"(1, 0)",225.0888193642433,8.374829862795255e-05,225.0999828898967,65385496.91594299,234.5211783172138,225.88114062559475
141,NONE,NONE,1,-1,"(1, 0)",225.07285709496574,7.091793957148847e-05,225.0851961049671,263359993.22322294,244.17049277940512,226.6771785589804
142,NONE,NONE,1,-1,"(1, 0)",225.05929014300074,6.027986249087276e-05,225.07095764707137,103407548.20097671,226.6057986021217,225.18921440802094
143,NONE,NONE,1,-1,"(1, 0)",225.04379096179093,6.88694739786908e-05,225.0560466300863,212104815.97038707,218.48331492488543,224.49259854754789
144,NONE,NONE,1,-1,"(1, 0)",225.02511602428902,8.29870147559476e-05,225.0367413853236,112154440.87580971,241.62256608745867,226.41970198849177
145,NONE,NONE,1,-1,"(1, 0)",225.00710406410593,8.00474250007805e-05,225.0200770974182,461939050.9796997,233.3454772336227,225.7077845311191
146,NONE,NONE,1,-1,"(1, 0)",224.99254398306178,6.471152194193711e-05,225.0049000085328,207522348.35502514,236.56876795215237,225.9653667099035
147,NONE,NONE,1,-1,"(1, 0)",224.97870812090756,6.14966493697462e-05,224.99218390835213,959485243.8099113,227.86725784309175,225.22146600453473
148,NONE,NONE,1,-1,"(1, 0)",224.9617046106584,7.558116486604666e-05,224.97615909069657,2851819205.0524583,218.21782196511208,224.39489615075598
149,NONE,NONE,1,-1,"(1, 0)",224.9427042735364,8.446388503010066e-05,224.956813719612,2025357133.873842,215.88921831104992,224.18171447620162
150,NONE,NONE,1,-1,"(1, 0)",224.92607903897675,7.391148345439555e-05,224.94001074899583,1656534328.0711646,220.9288683566945,224.59006908716594
151,NONE,NONE,1,-1,"(1, 0)",224.91241176618675,6.0765243853432325e-05,224.92671906838916,2788270999.60845,228.86744201044525,225.24489618659882
152,NONE,NONE,1,-1,"(1, 0)",224.89755385072752,6.606307819010346e-05,224.9110296672075,968967990.8570882,237.31907681024342,225.9418532501816
153,NONE,NONE,1,-1,"(1, 0)",224.87925407387996,8.137270101632338e-05,224.89169463958703,332842200.09383327,224.5840312641363,224.85443215049494
154,NONE,NONE,1,-1,"(1, 0)",224.86076693533462,8.221255699793029e-05,224.87320117144864,331013389.5650379,207.49329296943299,223.4004138164366
155,NONE,NONE,1,-1,"(1, 0)",224.84565678328798,6.720007211558906e-05,224.85656153775466,48877215.856202684,232.0800719861146,225.45400724374215
156,NONE,NONE,1,-1,"(1, 0)",224.8320932090123,6.032575229713718e-05,224.84314947938026,60423388.08936907,218.3745567947593,224.28903863798922
157,NONE,NONE,1,-1,"(1, 0)",224.81576749016463,7.26155744606793e-05,224.82717157510197,90472624.22973195,203.197065420459,222.99758377845927
158,NONE,NONE,1,-1,"(1, 0)",224.79678344416155,8.444624588394586e-05,224.80820413367357,92061743.64823464,232.57621225322652,225.45110696441336
159,NONE,NONE,1,-1,"(1, 0)",224.77950222667073,7.687779827418081e-05,224.79082155268182,82470595.21290657,225.80645675490052,224.86588545343108
160,NONE,NONE,1,-1,"(1, 0)",224.76557198438238,6.197484119811798e-05,224.77545585672317,11763722.553572973,233.26372550254553,225.48044630377535
161,NONE,NONE,1,-1,"(1, 0)",224.75128297084134,6.357498451205087e-05,224.76214132589033,42743904.491972275,228.14537931355457,225.0368163597098
162,NONE,NONE,1,-1,"(1, 0)",224.73349232696833,7.916016230141689e-05,224.74449340248114,49786304.93449675,217.44025296187118,224.11988917722923
163,NONE,NONE,1,-1,"(1, 0)",224.71465636580987,8.38181722376043e-05,224.72478820232692,20822708.783493504,214.73039554139018,223.87457871225243
164,NONE,NONE,1,-1,"(1, 0)",224.6989125994286,7.006360054477969e-05,224.70910408831463,22386667.647161014,235.3998781987933,225.59935701873715
165,NONE,NONE,1,-1,"(1, 0)",224.68546106058056,5.986651802110529e-05,224.6953408699901,14456900.699068317,210.0645710030971,223.4550966678046
166,NONE,NONE,1,-1,"(1, 0)",224.66983248903415,6.955997526703631e-05,224.67930355762786,8823695.846279502,229.5346783574095,225.07924323470527
167,NONE,NONE,1,-1,"(1, 0)",224.6510331506354,8.36789023049523e-05,224.65962795362782,3657734.409584182,225.30459189907563,224.70603928505616
168,NONE,NONE,1,-1,"(1, 0)",224.63314420113664,7.963311600983902e-05,224.64146156492552,2729860.8266156493,217.23892139300176,224.01076709277578
169,NONE,NONE,1,-1,"(1, 0)",224.6188015326846,6.385133595117478e-05,224.62710728533602,2690105.1851460985,221.73792061144133,224.37630020799347
170,NONE,NONE,1,-1,"(1, 0)",224.6049729843485,6.156641355574657e-05,224.6136106917399,4237996.7755382545,235.98083846264728,225.5626079472635
171,NONE,NONE,1,-1,"(1, 0)",224.58779772837738,7.647164914181617e-05,224.59651007150674,4603904.51910214,230.1319421565844,225.05454661688378
172,NONE,NONE,1,-1,"(1, 0)",224.56876432660079,8.475174759061561e-05,224.5774564665517,4515355.071280115,242.2473349435501,226.0572090537207
173,NONE,NONE,1,-1,"(1, 0)",224.55234124303303,7.313432110587874e-05,224.56113779186842,5095439.335959722,231.42552828375176,225.13107056729064
174,NONE,NONE,1,-1,"(1, 0)",224.5388316044597,6.0164346993434225e-05,224.54816335639046,10784036.683110166,215.38622679297384,223.7681266230112
175,NONE,NONE,1,-1,"(1, 0)",224.52387762808797,6.660083801122279e-05,224.5327450161097,5999385.955712255,235.0655955920559,225.4116135060557
176,NONE,NONE,1,-1,"(1, 0)",224.50542448579205,8.219126110227756e-05,224.5160717627869,37189801.26373913,231.06057717892335,225.0574903408851
177,NONE,NONE,1,-1,"(1, 0)",224.48701528148663,8.200229084148455e-05,224.49793242617278,49107914.942925,226.80305815835544,224.6820851912525
178,NONE,NONE,1,-1,"(1, 0)",224.47213343785205,6.62948675062662e-05,224.48292801370056,42062256.50825017,208.08118386542694,223.0915057029405
179,NONE,NONE,1,-1,"(1, 0)",224.45862671689213,6.017284696357914e-05,224.46912372972392,27756225.597912688,230.64683789654288,224.9798979254653
180,NONE,NONE,1,-1,"(1, 0)",224.442138204886,7.34617238463182e-05,224.45160759158864,8549658.15211114,201.79266082545135,222.53409281607324
181,NONE,NONE,1,-1,"(1, 0)",224.42307500026985,8.49395500777494e-05,224.4339398848392,34147945.88226256,211.85224913534336,223.3639890291051
182,NONE,NONE,1,-1,"(1, 0)",224.40596841151958,7.622763726934577e-05,224.41539567402722,6976733.997594314,212.22589682396205,223.37972507323872
183,NONE,NONE,1,-1,"(1, 0)",224.3922309246909,6.121899264881109e-05,224.4018696351688,9340278.64995034,221.5787493090187,224.1551638837678
184,NONE,NONE,1,-1,"(1, 0)",224.3778875257,6.392314642194624e-05,224.38733707710168,7284411.015701397,217.37340266332228,223.78764423421416
185,NONE,NONE,1,-1,"(1, 0)",224.35992502250627,8.005789884888875e-05,224.36954017008557,8677737.16057509,207.8148791877426,222.965620609251
