n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
105,NONE,NONE,1,-1,"(1, 0)",225.66145501846876,6.203385171510274e-05,225.666019698004,1890.1885674268476,220.61355348296127,225.23850562696006
106,NONE,NONE,1,-1,"(1, 0)",225.64674758855858,6.517687837454065e-05,225.65205504979747,4913.110578968673,209.61855186229116,224.303702872311
107,NONE,NONE,1,-1,"(1, 0)",225.62875418230632,7.974466236793269e-05,225.63279381487612,1296.9402905790348,224.01972305919762,225.49391847651484
108,NONE,NONE,1,-1,"(1, 0)",225.61015255332455,8.244691986716371e-05,225.61371903266263,801.9716138032602,225.87447408423782,225.63230434280356
109,NONE,NONE,1,-1,"(1, 0)",225.59460255524158,6.892657009076554e-05,225.59670575911562,135.37383186223929,238.47234261824673,226.67391171658892
110,NONE,NONE,1,-1,"(1, 0)",225.58089031552515,6.078450597305846e-05,225.58250177481426,68.72298417451985,232.44093588351916,226.15587940999495
111,NONE,NONE,1,-1,"(1, 0)",225.56485910783155,7.106886287114619e-05,225.5660105844237,39.94960263647033,225.6826265860498,225.57473073734008
112,NONE,NONE,1,-1,"(1, 0)",225.54605572431967,8.336479080658783e-05,225.54729751369013,43.748101038017566,231.9568768322698,226.08347511855575
113,NONE,NONE,1,-1,"(1, 0)",225.5284651625082,7.799403870463842e-05,225.52902245788744,20.961926167895175,220.3268759464471,225.0923817163712
114,NONE,NONE,1,-1,"(1, 0)",225.51414283041737,6.350766797580032e-05,225.5142914859888,12.221680389417823,212.30101704537998,224.40632921199358
115,NONE,NONE,1,-1,"(1, 0)",225.4999197146686,6.307171742377347e-05,225.4997379945614,7.877111047361372,219.39905238119476,224.9883791210466
116,NONE,NONE,1,-1,"(1, 0)",225.48246194381042,7.742107708364917e-05,225.4807416541825,1.4880379572827374,230.05327364572457,225.86574134214194
117,NONE,NONE,1,-1,"(1, 0)",225.4636069927869,8.362397338989959e-05,225.4619365037604,1.5638840675449899,255.0960603779602,227.94860516051597
118,NONE,NONE,1,-1,"(1, 0)",225.44743524078126,7.172923480643722e-05,225.4456048177087,1.296881279693701,237.50997938197617,226.45908115106036
119,NONE,NONE,1,-1,"(1, 0)",225.43374411962037,6.0730506358728686e-05,225.43242427035074,2.6244739729920346,207.5990323489615,223.93791465190995
120,NONE,NONE,1,-1,"(1, 0)",225.41836169559983,6.823711735219069e-05,225.41640375570353,1.1976370708841417,228.84109178840302,225.7054518360176
121,NONE,NONE,1,-1,"(1, 0)",225.39981478946018,8.228109298839564e-05,225.39858384188625,2.5124736811419965,228.0242961033072,225.6199679089791
122,NONE,NONE,1,-1,"(1, 0)",225.3816938693591,8.039779699371927e-05,225.37963545984664,1.059356573482499,228.30415883451204,225.62686288792617
123,NONE,NONE,1,-1,"(1, 0)",225.36691830997145,6.556008823411369e-05,225.36448378468666,0.6544936392330555,241.88946763945142,226.75310525567582
124,NONE,NONE,1,-1,"(1, 0)",225.35306175314602,6.148632163083405e-05,225.3508852187951,0.9304274259644683,243.23419642939837,226.8533217343228
125,NONE,NONE,1,-1,"(1, 0)",225.33622260133558,7.472621339295202e-05,225.33285186308257,0.24333279001477184,236.88741297726995,226.30546107571814
126,NONE,NONE,1,-1,"(1, 0)",225.31726570303528,8.413070708856342e-05,225.31420397266334,0.3310547040399041,245.31234870198818,226.99515634740064
127,NONE,NONE,1,-1,"(1, 0)",225.30044981903453,7.463481096852313e-05,225.2979279080324,0.607254067443635,221.38444474707467,224.97181308920585
128,NONE,NONE,1,-1,"(1, 0)",225.28661906162398,6.138994378713837e-05,225.28324204360538,0.18860157890375417,218.13080824726472,224.68605634657817
129,NONE,NONE,1,-1,"(1, 0)",225.27184325379642,6.558885946531428e-05,225.2687981024764,0.2882919161366699,217.59437454411812,224.62745731351455
130,NONE,NONE,1,-1,"(1, 0)",225.25369702957926,8.055580696072078e-05,225.25113106766977,0.4748301546509052,234.24085986593863,226.00806909249152
131,NONE,NONE,1,-1,"(1, 0)",225.23514594766348,8.235978411214086e-05,225.23120632552067,0.11704130002816794,208.47836500641307,223.82848527210393
132,NONE,NONE,1,-1,"(1, 0)",225.21981284911195,6.807827623176894e-05,225.21768356201704,1.0907192840499207,231.85598536383714,225.77692930644764
133,NONE,NONE,1,-1,"(1, 0)",225.20618047817186,6.05310135125365e-05,225.20418163220293,1.3067219348655366,211.43394934683027,224.0499114009205
134,NONE,NONE,1,-1,"(1, 0)",225.19000730638984,7.18175341071306e-05,225.1868640248251,0.34276707224272734,241.54347095432666,226.5630863804011
135,NONE,NONE,1,-1,"(1, 0)",225.1711102037084,8.391977885219087e-05,225.16817213413927,0.4207504690188939,220.28961912504158,224.761213199327
136,NONE,NONE,1,-1,"(1, 0)",225.15366768444264,7.746639816836439e-05,225.15031006040837,0.2669065224535876,247.95313770546616,227.06827908036118
137,NONE,NONE,1,-1,"(1, 0)",225.13954216573254,6.273920372649616e-05,225.13572480633192,0.14419285738675766,259.5001604842157,228.02519516164435
138,NONE,NONE,1,-1,"(1, 0)",225.12529309220582,6.329196693009491e-05,225.12091726718862,0.06869563172818449,205.7568365702159,223.49859995148378
139,NONE,NONE,1,-1,"(1, 0)",225.10767095928873,7.828006535775397e-05,225.1036148599813,0.09676708917448403,218.07140929667295,224.5166721573982
140,NONE,NONE,1,-1,"(1, 0)",225.0888193642433,8.374829862795255e-05,225.08284163819084,0.014075417999354549,219.92010492530332,224.65464564754683
141,NONE,NONE,1,-1,"(1, 0)",225.07285709496574,7.091793957148847e-05,225.0674751703902,0.028492330683804114,221.38123053505726,224.7627372547379
142,NONE,NONE,1,-1,"(1, 0)",225.05929014300074,6.027986249087276e-05,225.0534673049118,0.015403752416733857,218.08307038606353,224.47320849618274
143,NONE,NONE,1,-1,"(1, 0)",225.04379096179093,6.88694739786908e-05,225.0375937646176,0.009750733022238323,229.22463862228946,225.39505381262813
144,NONE,NONE,1,-1,"(1, 0)",225.02511602428902,8.29870147559476e-05,225.0192803891499,0.014052903934184315,233.5826166594244,225.74415239608075
145,NONE,NONE,1,-1,"(1, 0)",225.00710406410593,8.00474250007805e-05,225.0019846382849,0.029788639290926403,218.92136023380854,224.49571392331393
146,NONE,NONE,1,-1,"(1, 0)",224.99254398306178,6.471152194193711e-05,224.98662732428002,0.01057292774416234,219.85655966612265,224.56093499885745
147,NONE,NONE,1,-1,"(1, 0)",224.97870812090756,6.14966493697462e-05,224.97423061218694,0.07552991056666455,225.27716652425926,225.0037909954698
148,NONE,NONE,1,-1,"(1, 0)",224.9617046106584,7.558116486604666e-05,224.95710235355384,0.06571658328451825,232.7927428549541,225.619886100459
149,NONE,NONE,1,-1,"(1, 0)",224.9427042735364,8.446388503010066e-05,224.9390509751221,0.16889225552434636,230.50016203178384,225.4098357928947
150,NONE,NONE,1,-1,"(1, 0)",224.92607903897675,7.391148345439555e-05,224.92241898130288,0.16753501763362613,236.61083376721416,225.90831244752815
151,NONE,NONE,1,-1,"(1, 0)",224.91241176618675,6.0765243853432325e-05,224.90780275214283,0.04505832308275832,209.2765723983986,223.5979659418085
152,NONE,NONE,1,-1,"(1, 0)",224.89755385072752,6.606307819010346e-05,224.89182233896796,0.01079391472864714,226.12728381988836,225.00093942369395
153,NONE,NONE,1,-1,"(1, 0)",224.87925407387996,8.137270101632338e-05,224.87373663854004,0.013458622182662937,211.00401787007291,223.71264350507207
154,NONE,NONE,1,-1,"(1, 0)",224.86076693533462,8.221255699793029e-05,224.85339105740016,0.0020102070187283196,228.4855520776977,225.16555888713935
155,NONE,NONE,1,-1,"(1, 0)",224.84565678328798,6.720007211558906e-05,224.83708002153162,0.0004469826503362978,249.51741379471224,226.92033377062054
156,NONE,NONE,1,-1,"(1, 0)",224.8320932090123,6.032575229713718e-05,224.82280725991873,0.00016617916420567051,209.54590940971386,223.54658253540842
157,NONE,NONE,1,-1,"(1, 0)",224.81576749016463,7.26155744606793e-05,224.80738128667585,0.00047074981761228643,231.0740614436448,225.34210473708137
158,NONE,NONE,1,-1,"(1, 0)",224.79678344416155,8.444624588394586e-05,224.78801312146527,0.00032083761535573103,202.01935739932077,222.88098654470684
159,NONE,NONE,1,-1,"(1, 0)",224.77950222667073,7.687779827418081e-05,224.7710797410201,0.0004690556122016129,220.1632518267085,224.39120206914583
160,NONE,NONE,1,-1,"(1, 0)",224.76557198438238,6.197484119811798e-05,224.7587101130877,0.0038983641795556144,238.74131006076993,225.941226933898
161,NONE,NONE,1,-1,"(1, 0)",224.75128297084134,6.357498451205087e-05,224.743728293623,0.0015575618768041066,239.8058095067745,226.0177673441691
162,NONE,NONE,1,-1,"(1, 0)",224.73349232696833,7.916016230141689e-05,224.72469357835456,0.00041483795127787964,235.71636028993785,225.6575155267961
163,NONE,NONE,1,-1,"(1, 0)",224.71465636580987,8.38181722376043e-05,224.70666310225607,0.0009304549900052923,228.36251943188856,225.02158827583722
164,NONE,NONE,1,-1,"(1, 0)",224.6989125994286,7.006360054477969e-05,224.69035480804516,0.00047196768058921276,237.1979558183359,225.7506582207611
165,NONE,NONE,1,-1,"(1, 0)",224.68546106058056,5.986651802110529e-05,224.67644042189556,0.00024604282528864024,228.00370816009172,224.96469529745804
166,NONE,NONE,1,-1,"(1, 0)",224.66983248903415,6.955997526703631e-05,224.66216860225998,0.0012692749835942964,229.0703755237865,225.04016890954188
167,NONE,NONE,1,-1,"(1, 0)",224.6510331506354,8.36789023049523e-05,224.64289591776844,0.0007878954595115372,240.50018483251318,225.98496153878557
168,NONE,NONE,1,-1,"(1, 0)",224.63314420113664,7.963311600983902e-05,224.624398693836,0.0004139072481163028,206.62085640109402,223.11703684450939
169,NONE,NONE,1,-1,"(1, 0)",224.6188015326846,6.385133595117478e-05,224.61040050727155,0.0006513157018361633,212.04562993179667,223.56044096446345
170,NONE,NONE,1,-1,"(1, 0)",224.6049729843485,6.156641355574657e-05,224.59681681587546,0.0009096291604091703,231.5992376095481,225.19375916134297
171,NONE,NONE,1,-1,"(1, 0)",224.58779772837738,7.647164914181617e-05,224.57817703628677,0.00018125673012860712,226.57158257951613,224.7548080554522
172,NONE,NONE,1,-1,"(1, 0)",224.56876432660079,8.475174759061561e-05,224.55960595311146,0.0002866665351829835,226.43196669729144,224.7256363839804
173,NONE,NONE,1,-1,"(1, 0)",224.55234124303303,7.313432110587874e-05,224.54461793903505,0.0014948211378996924,209.83635563098645,223.31324031960557
174,NONE,NONE,1,-1,"(1, 0)",224.5388316044597,6.0164346993434225e-05,224.53064883451296,0.0007852165483231794,222.06630538431494,224.33062986147215
175,NONE,NONE,1,-1,"(1, 0)",224.52387762808797,6.660083801122279e-05,224.5161030929761,0.0013147529585680105,211.86443423806048,223.45780451449858
176,NONE,NONE,1,-1,"(1, 0)",224.50542448579205,8.219126110227756e-05,224.49657957542897,0.0004387146169962062,233.32508939147453,225.24820441415156
177,NONE,NONE,1,-1,"(1, 0)",224.48701528148663,8.200229084148455e-05,224.4777557015999,0.00028631512439225527,191.17744520306331,221.68149950523207
178,NONE,NONE,1,-1,"(1, 0)",224.47213343785205,6.62948675062662e-05,224.46378517587465,0.0009106597533625883,225.59814980130696,224.56697903630143
179,NONE,NONE,1,-1,"(1, 0)",224.45862671689213,6.017284696357914e-05,224.45053802195173,0.0013086979706632693,224.56239113781757,224.46736743428727
180,NONE,NONE,1,-1,"(1, 0)",224.442138204886,7.34617238463182e-05,224.43392135660415,0.0011289776085881271,232.18753851304882,225.09462899285967
181,NONE,NONE,1,-1,"(1, 0)",224.42307500026985,8.49395500777494e-05,224.41518961623902,0.0015672437949721914,233.65481814741236,225.20084487486608
182,NONE,NONE,1,-1,"(1, 0)",224.40596841151958,7.622763726934577e-05,224.3970619977576,0.000506602324987202,231.6606136160279,225.01721533722102
183,NONE,NONE,1,-1,"(1, 0)",224.3922309246909,6.121899264881109e-05,224.3842992864616,0.0019364940928265988,224.2363120121332,224.37909302643055
184,NONE,NONE,1,-1,"(1, 0)",224.3778875257,6.392314642194624e-05,224.36951697892178,0.0010849523592897088,230.29085677583214,224.8761526374427
