n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
32,NONE,NONE,1,-1,"(1, 0)",226.85669734916235,6.196951275019529e-05,226.85669918802816,0.1770545059800469,214.52925574272123,225.82925783924227
33,NONE,NONE,1,-1,"(1, 0)",226.8404317036507,7.170266010976875e-05,226.84041395575545,0.17305633739151177,218.47413606320168,226.14308676092583
34,NONE,NONE,1,-1,"(1, 0)",226.82173371127115,8.243135009071447e-05,226.82145810161188,0.1333224757127194,219.90046518139297,226.24478667446306
35,NONE,NONE,1,-1,"(1, 0)",226.80427285489392,7.698348918770516e-05,226.8035367916786,0.08096744779936571,201.83515725610548,224.72272288322438
36,NONE,NONE,1,-1,"(1, 0)",226.78974933665842,6.403752046950067e-05,226.78998402940707,0.28650285785362256,227.60106358476483,226.85738886890135
37,NONE,NONE,1,-1,"(1, 0)",226.77516771733656,6.429782718467224e-05,226.7755834265238,0.3622843534190497,230.88477458986392,227.11780900678986
38,NONE,NONE,1,-1,"(1, 0)",226.7576199664133,7.738250203079305e-05,226.75750191622657,0.20382140723065217,238.82326622057843,227.76367934024017
39,NONE,NONE,1,-1,"(1, 0)",226.7389406399803,8.237913169001046e-05,226.73960215593488,0.4486637529212776,218.38129692040116,226.04200503239937
40,NONE,NONE,1,-1,"(1, 0)",226.722782049379,7.126771588264478e-05,226.72266263785608,0.17990791206608447,214.48440749013042,225.70216341749523
41,NONE,NONE,1,-1,"(1, 0)",226.70877256033913,6.179318091964788e-05,226.7083078776001,0.11288529767591009,211.5562762377932,225.44505280347138
42,NONE,NONE,1,-1,"(1, 0)",226.69310143826098,6.912685184190046e-05,226.69096485569284,0.015014270420105573,235.0652148306089,227.39138482755493
43,NONE,NONE,1,-1,"(1, 0)",226.67461012709225,8.157312798105326e-05,226.6727501858985,0.019917997000562897,224.64827077390777,226.505587746191
44,NONE,NONE,1,-1,"(1, 0)",226.65665339298315,7.922124752237611e-05,226.6551652093165,0.029454586597618276,231.5553385490416,227.0652981857996
45,NONE,NONE,1,-1,"(1, 0)",226.64174051904644,6.579716205652897e-05,226.63928725706947,0.008662628747715635,231.50860854439892,227.0477578636109
46,NONE,NONE,1,-1,"(1, 0)",226.62751665088936,6.276123049053983e-05,226.62472428779665,0.005517750992516308,215.8010305646175,225.72426285407536
47,NONE,NONE,1,-1,"(1, 0)",226.61052004473564,7.50007933385097e-05,226.60637343832482,0.0012227248813352365,222.1544590308688,226.238722964538
48,NONE,NONE,1,-1,"(1, 0)",226.59172058803776,8.296277036232505e-05,226.58624048402714,0.000319628752584271,222.40971387663262,226.24276062530453
49,NONE,NONE,1,-1,"(1, 0)",226.57497829622295,7.389021242584159e-05,226.56969875685638,0.0004006731256942048,226.69543232865632,226.5850301071259
50,NONE,NONE,1,-1,"(1, 0)",226.56087177713823,6.226176581263052e-05,226.5556724794072,0.00044594695720074083,217.62310724242374,225.814974682628
51,NONE,NONE,1,-1,"(1, 0)",226.54576390348944,6.66857311929982e-05,226.54142125314635,0.0013022563580241413,222.34950917650858,226.19554401034944
52,NONE,NONE,1,-1,"(1, 0)",226.52761323384885,8.012242857860975e-05,226.52396737426557,0.0026900074884520777,228.38471762950783,226.68261979532429
53,NONE,NONE,1,-1,"(1, 0)",226.50924578659448,8.108588472991396e-05,226.50607714775595,0.004394875099710398,233.53848878837258,227.09600178322563
54,NONE,NONE,1,-1,"(1, 0)",226.49384347238512,6.800092352775801e-05,226.4904232774959,0.0032261421760561176,225.15543495993464,226.38211414041126
55,NONE,NONE,1,-1,"(1, 0)",226.47985175202172,6.177718713197589e-05,226.47612834607216,0.0021408012613341318,230.6707551277505,226.82972681486453
56,NONE,NONE,1,-1,"(1, 0)",226.46345615033468,7.239582264776928e-05,226.46122116237797,0.011909504870879557,247.67768890589088,228.23464191107365
57,NONE,NONE,1,-1,"(1, 0)",226.44468249931458,8.29026878909306e-05,226.44267268978123,0.01493732484673761,214.86778021632352,225.4780416270956
58,NONE,NONE,1,-1,"(1, 0)",226.4273651470116,7.647790320205286e-05,226.4253231368821,0.014417744400551219,223.4845633204036,226.18163014685794
59,NONE,NONE,1,-1,"(1, 0)",226.41301876035357,6.336178120441395e-05,226.41113194658388,0.017685976280123986,230.09392725584976,226.7204079144079
60,NONE,NONE,1,-1,"(1, 0)",226.39840806901225,6.453322721428471e-05,226.39672641089462,0.02305886402891941,232.34416400971483,226.89496451417347
61,NONE,NONE,1,-1,"(1, 0)",226.38071468212397,7.815460567075193e-05,226.37777204856778,0.005991007907003717,232.90609303698577,226.92572055849172
62,NONE,NONE,1,-1,"(1, 0)",226.36204960177295,8.245335689056135e-05,226.3590376937879,0.005583151055515199,228.19891872509675,226.51547932794523
63,NONE,NONE,1,-1,"(1, 0)",226.34608634287505,7.052340188774753e-05,226.34346594675287,0.008874446361451781,235.35025696020912,227.0982383861112
64,NONE,NONE,1,-1,"(1, 0)",226.33218466469822,6.141968400762772e-05,226.32971045501398,0.010823619141933357,212.99864096238952,225.21831548636342
65,NONE,NONE,1,-1,"(1, 0)",226.31640464479545,6.972304910185986e-05,226.3145608746954,0.023031829273573022,247.04576707088006,228.04823290858894
66,NONE,NONE,1,-1,"(1, 0)",226.297805104189,8.218717051440582e-05,226.29532710216577,0.012083899291707287,215.85397300964922,225.42520662257635
67,NONE,NONE,1,-1,"(1, 0)",226.27995765228388,7.887021141143826e-05,226.27700945572872,0.0073407408197960445,230.46547944831374,226.62969211740753
68,NONE,NONE,1,-1,"(1, 0)",226.26524078054058,6.50404503216428e-05,226.26128793098684,0.0020184632294308414,213.25626612145373,225.17816420102787
69,NONE,NONE,1,-1,"(1, 0)",226.25102970332622,6.280913260357242e-05,226.24747462586825,0.0034253237514571787,234.81017813908323,226.96630776879311
70,NONE,NONE,1,-1,"(1, 0)",226.23388533353975,7.577874631799494e-05,226.23254312467938,0.03930638330624756,219.45438489759138,225.66728744411236
71,NONE,NONE,1,-1,"(1, 0)",226.2150572735314,8.322733571098682e-05,226.2140653377727,0.0558662037444276,216.50609845777726,225.40356187140878
72,NONE,NONE,1,-1,"(1, 0)",226.19849520134025,7.32165166492096e-05,226.19743174275567,0.051477688779907244,235.49685930417436,226.97572912942687
73,NONE,NONE,1,-1,"(1, 0)",226.18453334871876,6.172580200753065e-05,226.18473267851655,0.2846207501363876,224.32405391188576,226.02900953992855
74,NONE,NONE,1,-1,"(1, 0)",226.1693465074227,6.714584301393215e-05,226.1697253693841,0.35589327567909546,216.45109877347068,225.3569105506848
75,NONE,NONE,1,-1,"(1, 0)",226.15106265707584,8.084468437123241e-05,226.15176027897766,0.4948365484241551,232.71303578389507,226.69968151065493
76,NONE,NONE,1,-1,"(1, 0)",226.13276443513513,8.091477454926468e-05,226.1323365226795,0.15464698338793148,234.29720865802472,226.8154143620144
77,NONE,NONE,1,-1,"(1, 0)",226.11756701265514,6.72080103824392e-05,226.11624070697547,0.05056624043619181,218.92965727127753,225.51652722176436
78,NONE,NONE,1,-1,"(1, 0)",226.1036317840518,6.163014314603286e-05,226.1028720832673,0.10906207408436,219.52480898466848,225.5534888185306
79,NONE,NONE,1,-1,"(1, 0)",226.0870970366661,7.313173994597107e-05,226.0862562880301,0.09939465673888978,225.17387454042344,226.01072475996415
80,NONE,NONE,1,-1,"(1, 0)",226.06825440688598,8.334582231918381e-05,226.06709744099487,0.07235782307911977,230.63327177752547,226.45005602716682
81,NONE,NONE,1,-1,"(1, 0)",226.05109238472264,7.591810566558247e-05,226.05005855752975,0.08285727670404244,231.20688591305424,226.48233713426976
82,NONE,NONE,1,-1,"(1, 0)",226.03692111087997,6.269254403679031e-05,226.03558353839722,0.05524036078913109,212.91486398395003,224.9392873547994
83,NONE,NONE,1,-1,"(1, 0)",226.02226860917085,6.482558942493963e-05,226.02140705043865,0.10208302563413003,215.33965558788344,225.12863153037793
84,NONE,NONE,1,-1,"(1, 0)",226.0044264190699,7.89430814881342e-05,226.00412867581446,0.1855159883484847,223.52221522366852,225.79676457872037
85,NONE,NONE,1,-1,"(1, 0)",225.9857870101659,8.247704645248558e-05,225.9870802624791,0.9316699033511564,198.83604868223046,223.7142519939353
86,NONE,NONE,1,-1,"(1, 0)",225.97002677586002,6.974236786671209e-05,225.973073594382,7.637469140348612,217.08885844083,225.22691494038193
87,NONE,NONE,1,-1,"(1, 0)",225.95622447355072,6.108210034465127e-05,225.95878832826457,3.9418272650326918,215.1369104472743,225.05088734739502
88,NONE,NONE,1,-1,"(1, 0)",225.94032438183137,7.037049415923113e-05,225.9433437865418,6.776877942527185,219.02272025118242,225.36143328415116
89,NONE,NONE,1,-1,"(1, 0)",225.92162050621764,8.278579701622331e-05,225.92479957786293,7.965314011058632,215.57894486233766,225.05603490376788
90,NONE,NONE,1,-1,"(1, 0)",225.90389503017056,7.846159832348012e-05,225.90749614484255,12.496925944254574,225.5682406645156,225.87580168244773
91,NONE,NONE,1,-1,"(1, 0)",225.889375284556,6.427605975374284e-05,225.8914877991746,1.7990073065866048,220.6555357471546,225.4512891450653
92,NONE,NONE,1,-1,"(1, 0)",225.87516465193045,6.291167798277082e-05,225.87704539450834,1.3217604928280977,213.19031685651348,224.81334271877355
93,NONE,NONE,1,-1,"(1, 0)",225.85786635884077,7.658635481865539e-05,225.85909637204395,0.6490516547741675,235.392176121279,226.65602450441204
94,NONE,NONE,1,-1,"(1, 0)",225.83901952537457,8.344902994065463e-05,225.84082788665498,1.1595217871648487,242.1243529712988,227.20244872009533
95,NONE,NONE,1,-1,"(1, 0)",225.82264772467582,7.249586091990611e-05,225.82441458694666,1.1053462821541518,231.10487383644477,226.26491459306254
96,NONE,NONE,1,-1,"(1, 0)",225.80882465081254,6.121395302636754e-05,225.80978733071726,0.36796710332728794,228.5104263506579,226.0350364866135
97,NONE,NONE,1,-1,"(1, 0)",225.79354632657848,6.766272819518275e-05,225.7946397768951,0.4326135442776765,227.65246342211606,225.94920861482754
98,NONE,NONE,1,-1,"(1, 0)",225.77513009738644,8.156557424709384e-05,225.77642057889287,0.5296145979363786,217.19112210557603,225.05626247147532
99,NONE,NONE,1,-1,"(1, 0)",225.75691389666244,8.068619260220234e-05,225.75819162746518,0.5226656071075313,224.87063014199103,225.6826860874468
100,NONE,NONE,1,-1,"(1, 0)",225.74192563107917,6.63933736993224e-05,225.7423460181303,0.17722512111143052,219.59178402234298,225.22680635249216
101,NONE,NONE,1,-1,"(1, 0)",225.72803570772885,6.15319934620221e-05,225.72767863643514,0.0615010214006943,221.30864510512433,225.35785668965792
102,NONE,NONE,1,-1,"(1, 0)",225.7113529717732,7.390908450425461e-05,225.7114182065217,0.09924509208755954,225.7886820993105,225.71783072828896
103,NONE,NONE,1,-1,"(1, 0)",225.69244895251282,8.375657976671986e-05,225.69310976160355,0.1800479622640504,212.7258615886387,224.60616447166583
104,NONE,NONE,1,-1,"(1, 0)",225.6754541019112,7.530376216212517e-05,225.67611933127645,0.1809319972738504,223.47397265740187,225.49100964079193
105,NONE,NONE,1,-1,"(1, 0)",225.66145501846876,6.203385171510274e-05,225.66182081089613,0.12074438995339691,237.18258630738313,226.62677802127737
106,NONE,NONE,1,-1,"(1, 0)",225.64674758855858,6.517687837454065e-05,225.6488980731497,1.1975854102509524,213.39971006995455,224.62053607292984
107,NONE,NONE,1,-1,"(1, 0)",225.62875418230632,7.974466236793269e-05,225.63177971960434,3.003993072490796,223.16948007306866,225.42266869676698
108,NONE,NONE,1,-1,"(1, 0)",225.61015255332455,8.244691986716371e-05,225.61407319934895,7.463063036433137,245.6255261019164,227.2875654362649
109,NONE,NONE,1,-1,"(1, 0)",225.59460255524158,6.892657009076554e-05,225.599780103443,34.41657979963231,230.39165184940018,225.99665285485074
110,NONE,NONE,1,-1,"(1, 0)",225.58089031552515,6.078450597305846e-05,225.58731596490045,192.4625414223101,253.63869497552267,227.93261400808075
111,NONE,NONE,1,-1,"(1, 0)",225.56485910783155,7.106886287114619e-05,225.5714968474282,247.27825962202454,245.1485444573947,227.2064233928735
112,NONE,NONE,1,-1,"(1, 0)",225.54605572431967,8.336479080658783e-05,225.55278179187002,270.3738331334871,240.93039822657022,226.835725782033
113,NONE,NONE,1,-1,"(1, 0)",225.5284651625082,7.799403870463842e-05,225.53608380303962,706.0574571602255,229.1821698317628,225.83477926328644
114,NONE,NONE,1,-1,"(1, 0)",225.51414283041737,6.350766797580032e-05,225.52204007392993,1020.5192024490042,218.32259219900536,224.91118953558959
115,NONE,NONE,1,-1,"(1, 0)",225.4999197146686,6.307171742377347e-05,225.50843636951024,2326.4013493930634,240.59052134829588,226.76522428463102
116,NONE,NONE,1,-1,"(1, 0)",225.48246194381042,7.742107708364917e-05,225.49029819191938,1114.100096247334,233.00879184378527,226.1135724300505
117,NONE,NONE,1,-1,"(1, 0)",225.4636069927869,8.362397338989959e-05,225.47174155538457,1503.4595684718142,234.71798767679846,226.23968579882808
118,NONE,NONE,1,-1,"(1, 0)",225.44743524078126,7.172923480643722e-05,225.45487946920446,671.1650972355594,223.80420564643296,225.30962297835023
119,NONE,NONE,1,-1,"(1, 0)",225.43374411962037,6.0730506358728686e-05,225.4415162229003,1056.1385995445712,241.904511648235,226.81517712184262
120,NONE,NONE,1,-1,"(1, 0)",225.41836169559983,6.823711735219069e-05,225.42690039002534,2711.4078574032687,230.00844959915312,225.80336692389164
121,NONE,NONE,1,-1,"(1, 0)",225.39981478946018,8.228109298839564e-05,225.4085749026306,3400.1739773001427,245.94368966861867,227.1231260273001
122,NONE,NONE,1,-1,"(1, 0)",225.3816938693591,8.039779699371927e-05,225.38994971277995,2010.372538015786,237.1589881981912,226.36970492386428
123,NONE,NONE,1,-1,"(1, 0)",225.36691830997145,6.556008823411369e-05,225.37432450314517,678.2053408163658,229.66713361347746,225.727692074272
124,NONE,NONE,1,-1,"(1, 0)",225.35306175314602,6.148632163083405e-05,225.3591508228603,112.47922632253083,229.02751754187662,225.66135533027327
125,NONE,NONE,1,-1,"(1, 0)",225.33622260133558,7.472621339295202e-05,225.3416000675615,50.61177047221884,218.01880296581757,224.72223179925143
126,NONE,NONE,1,-1,"(1, 0)",225.31726570303528,8.413070708856342e-05,225.3229437462922,68.3301326560285,229.80962726946476,225.69424295508335
127,NONE,NONE,1,-1,"(1, 0)",225.30044981903453,7.463481096852313e-05,225.30620984536512,74.95848065250196,223.5669312345725,225.15497046744377
128,NONE,NONE,1,-1,"(1, 0)",225.28661906162398,6.138994378713837e-05,225.29167033796483,28.458390932558437,233.1323068075724,225.94508078683526
129,NONE,NONE,1,-1,"(1, 0)",225.27184325379642,6.558885946531428e-05,225.2766153604225,19.916810821219844,224.65399107028196,225.2199856331034
130,NONE,NONE,1,-1,"(1, 0)",225.25369702957926,8.055580696072078e-05,225.2583734929635,18.03341310392186,208.50029595063742,223.84743590325502
131,NONE,NONE,1,-1,"(1, 0)",225.23514594766348,8.235978411214086e-05,225.24204741679011,174.22196104716107,232.98495788163035,225.88570978380324
132,NONE,NONE,1,-1,"(1, 0)",225.21981284911195,6.807827623176894e-05,225.22695734529577,235.22053788966724,235.30149158011025,226.06618462834876
133,NONE,NONE,1,-1,"(1, 0)",225.20618047817186,6.05310135125365e-05,225.21354031286444,317.26196639799065,231.6423352697049,225.74653786042035
134,NONE,NONE,1,-1,"(1, 0)",225.19000730638984,7.18175341071306e-05,225.1981610205335,803.0156562524611,239.7826705461535,226.41524502727722
135,NONE,NONE,1,-1,"(1, 0)",225.1711102037084,8.391977885219087e-05,225.17909550475875,678.8959003722351,243.44469026468244,226.70553597763865
136,NONE,NONE,1,-1,"(1, 0)",225.15366768444264,7.746639816836439e-05,225.16307235178448,3164.155319073359,227.446073681802,225.346175082315
137,NONE,NONE,1,-1,"(1, 0)",225.13954216573254,6.273920372649616e-05,225.14806066842783,967.0149189601159,199.32251150538494,222.9713916633155
138,NONE,NONE,1,-1,"(1, 0)",225.12529309220582,6.329196693009491e-05,225.13387007976496,1045.730435331407,206.24471676232946,223.53957540872295
139,NONE,NONE,1,-1,"(1, 0)",225.10767095928873,7.828006535775397e-05,225.1142000247392,116.25639655775022,234.20793215844688,225.87203188323903
140,NONE,NONE,1,-1,"(1, 0)",225.0888193642433,8.374829862795255e-05,225.09597923458523,218.97262287605795,230.26092111872484,225.52327761656187
141,NONE,NONE,1,-1,"(1, 0)",225.07285709496574,7.091793957148847e-05,225.08006585950426,232.15222632423175,250.43356289396382,227.2033158244222
142,NONE,NONE,1,-1,"(1, 0)",225.05929014300074,6.027986249087276e-05,225.06715459369528,579.2477382618861,235.3953076224547,225.92763293565346
143,NONE,NONE,1,-1,"(1, 0)",225.04379096179093,6.88694739786908e-05,225.05197084774892,851.6050053040668,217.8205215592212,224.4369125465154
144,NONE,NONE,1,-1,"(1, 0)",225.02511602428902,8.29870147559476e-05,225.0328453345215,539.9824289251728,221.63002122898178,224.73984620689822
145,NONE,NONE,1,-1,"(1, 0)",225.00710406410593,8.00474250007805e-05,225.01326549519237,104.19405558257687,243.7024532627364,226.5780898836612
146,NONE,NONE,1,-1,"(1, 0)",224.99254398306178,6.471152194193711e-05,224.9990250875078,157.87974345084635,241.38703884933543,226.37027624218064
147,NONE,NONE,1,-1,"(1, 0)",224.97870812090756,6.14966493697462e-05,224.98467239022122,77.9469452146094,223.85697810708098,224.8844363131328
148,NONE,NONE,1,-1,"(1, 0)",224.9617046106584,7.558116486604666e-05,224.96671903747713,27.11902895430343,217.07290873104867,224.29866871901825
149,NONE,NONE,1,-1,"(1, 0)",224.9427042735364,8.446388503010066e-05,224.94703352341378,13.718257936017618,232.91794019215598,225.61306187839213
150,NONE,NONE,1,-1,"(1, 0)",224.92607903897675,7.391148345439555e-05,224.9303001611283,12.134395220193577,219.6153598732833,224.4796541110001
151,NONE,NONE,1,-1,"(1, 0)",224.91241176618675,6.0765243853432325e-05,224.91688520719535,17.208510882605033,218.81343627122152,224.39969398469955
152,NONE,NONE,1,-1,"(1, 0)",224.89755385072752,6.606307819010346e-05,224.90295619310447,56.137640273223,213.96891093848745,223.9787635166198
153,NONE,NONE,1,-1,"(1, 0)",224.87925407387996,8.137270101632338e-05,224.8849735049996,77.92947383916413,215.62801711283083,224.10142293250126
154,NONE,NONE,1,-1,"(1, 0)",224.86076693533462,8.221255699793029e-05,224.86831886877806,507.9575951494063,210.6336976885347,223.66447638737506
155,NONE,NONE,1,-1,"(1, 0)",224.84565678328798,6.720007211558906e-05,224.8526259017968,245.10353497611786,230.20016965363195,225.2959240514576
156,NONE,NONE,1,-1,"(1, 0)",224.8320932090123,6.032575229713718e-05,224.83809920424,64.04698995317176,220.7197365037822,224.48625944777737
157,NONE,NONE,1,-1,"(1, 0)",224.81576749016463,7.26155744606793e-05,224.82022296717957,10.63661780291855,218.72462590509278,224.30348815073157
158,NONE,NONE,1,-1,"(1, 0)",224.79678344416155,8.444624588394586e-05,224.80143232884214,12.899973379210564,228.60495396799638,225.1170865928929
159,NONE,NONE,1,-1,"(1, 0)",224.77950222667073,7.687779827418081e-05,224.7847747637561,25.531021720641274,228.1139673339543,225.0599838327877
160,NONE,NONE,1,-1,"(1, 0)",224.76557198438238,6.197484119811798e-05,224.76998619562718,7.966602100064432,215.32037503804716,223.9710312969127
161,NONE,NONE,1,-1,"(1, 0)",224.75128297084134,6.357498451205087e-05,224.75485722156628,2.622416253232817,236.9449911128357,225.77709675368564
162,NONE,NONE,1,-1,"(1, 0)",224.73349232696833,7.916016230141689e-05,224.7352579206023,0.38368260794271547,214.63940359633068,223.88424491730473
163,NONE,NONE,1,-1,"(1, 0)",224.71465636580987,8.38181722376043e-05,224.71561085195844,0.16997674472828248,242.60059911973732,226.21958307842462
164,NONE,NONE,1,-1,"(1, 0)",224.6989125994286,7.006360054477969e-05,224.69750916053746,0.01001226625870044,238.7896852758546,225.8845960316776
165,NONE,NONE,1,-1,"(1, 0)",224.68546106058056,5.986651802110529e-05,224.6845651635622,0.020431152655919545,218.72654155392183,224.18401126158844
166,NONE,NONE,1,-1,"(1, 0)",224.66983248903415,6.955997526703631e-05,224.66889576354183,0.019443628505873677,218.53588336087861,224.15361784330568
167,NONE,NONE,1,-1,"(1, 0)",224.6510331506354,8.36789023049523e-05,224.65157126169746,0.08569076339212434,228.69066158834153,224.99102453684924
168,NONE,NONE,1,-1,"(1, 0)",224.63314420113664,7.963311600983902e-05,224.6332334671874,0.053318881011564886,223.3492946810035,224.52508165384202
169,NONE,NONE,1,-1,"(1, 0)",224.6188015326846,6.385133595117478e-05,224.6178924997677,0.014298582402765395,217.52652273932915,224.0218011534654
170,NONE,NONE,1,-1,"(1, 0)",224.6049729843485,6.156641355574657e-05,224.60448751652171,0.02551266923015816,218.3020235021059,224.0743826037575
171,NONE,NONE,1,-1,"(1, 0)",224.58779772837738,7.647164914181617e-05,224.58630532102978,0.008419177380276179,235.53895368980534,225.50975059938327
172,NONE,NONE,1,-1,"(1, 0)",224.56876432660079,8.475174759061561e-05,224.56901291752405,0.04745894199807749,238.23632765682967,225.7195028683216
173,NONE,NONE,1,-1,"(1, 0)",224.55234124303303,7.313432110587874e-05,224.5528745564109,0.06586576931626464,233.10298158344366,225.27231383753093
174,NONE,NONE,1,-1,"(1, 0)",224.5388316044597,6.0164346993434225e-05,224.5390837353804,0.04443649325534593,216.7108727699443,223.87966986934754
175,NONE,NONE,1,-1,"(1, 0)",224.52387762808797,6.660083801122279e-05,224.52480725040672,0.10465295897917017,214.7761247097991,223.70300288786942
176,NONE,NONE,1,-1,"(1, 0)",224.50542448579205,8.219126110227756e-05,224.5053652600663,0.03799325217460338,230.4251025088925,225.00397154681212
177,NONE,NONE,1,-1,"(1, 0)",224.48701528148663,8.200229084148455e-05,224.48596191330225,0.013683950313589948,215.2503639451826,223.70905354308073
178,NONE,NONE,1,-1,"(1, 0)",224.47213343785205,6.62948675062662e-05,224.47155069132748,0.024878905212608486,220.4532996924339,224.1336226452707
179,NONE,NONE,1,-1,"(1, 0)",224.45862671689213,6.017284696357914e-05,224.45871062545564,0.0632544025949858,234.70612060638007,225.32183635365848
180,NONE,NONE,1,-1,"(1, 0)",224.442138204886,7.34617238463182e-05,224.44258368831984,0.09574940885448285,224.7146091584274,224.46509180058186
181,NONE,NONE,1,-1,"(1, 0)",224.42307500026985,8.49395500777494e-05,224.42210059563652,0.023413956407067994,224.73310332641975,224.44919473611037
182,NONE,NONE,1,-1,"(1, 0)",224.40596841151958,7.622763726934577e-05,224.40495429795018,0.02240496688023123,215.08447276359095,223.62057706609653
183,NONE,NONE,1,-1,"(1, 0)",224.3922309246909,6.121899264881109e-05,224.39081927569853,0.012961326103986249,241.85689839205236,225.86382292448576
184,NONE,NONE,1,-1,"(1, 0)",224.3778875257,6.392314642194624e-05,224.37575195308318,0.004990168179224634,246.60600712361435,226.25097294636865
