n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
52,NONE,NONE,1,-1,"(1, 0)",226.52761323384885,8.012242857860975e-05,226.52936527321617,190.28119199800372,232.50573353093995,227.02658780604023
53,NONE,NONE,1,-1,"(1, 0)",226.50924578659448,8.108588472991396e-05,226.5120731725114,575.6895195371642,225.47111945757956,226.4225896774436
54,NONE,NONE,1,-1,"(1, 0)",226.49384347238512,6.800092352775801e-05,226.49654060694917,490.70315895433936,234.98537037318334,227.20270972602773
55,NONE,NONE,1,-1,"(1, 0)",226.47985175202172,6.177718713197589e-05,226.48228814253406,345.0339034321403,223.32175851080405,226.21620022580575
56,NONE,NONE,1,-1,"(1, 0)",226.46345615033468,7.239582264776928e-05,226.46548622425104,215.9817476458792,222.618260635602,226.14241906068702
57,NONE,NONE,1,-1,"(1, 0)",226.44468249931458,8.29026878909306e-05,226.44631829288014,145.2091469359795,236.74006705782992,227.30432001427354
58,NONE,NONE,1,-1,"(1, 0)",226.4273651470116,7.647790320205286e-05,226.43024399577857,564.2365225129992,240.4531624043097,227.59857187252544
59,NONE,NONE,1,-1,"(1, 0)",226.41301876035357,6.336178120441395e-05,226.41638372106974,1070.9738007590893,244.0393537348313,227.88497716505515
60,NONE,NONE,1,-1,"(1, 0)",226.39840806901225,6.453322721428471e-05,226.40154885700935,801.4603014637173,219.28328908547743,225.80419293058435
61,NONE,NONE,1,-1,"(1, 0)",226.38071468212397,7.815460567075193e-05,226.3835936636062,605.9759442459557,208.47978124091262,224.88561150382947
62,NONE,NONE,1,-1,"(1, 0)",226.36204960177295,8.245335689056135e-05,226.36413780363213,272.03273580717206,245.3217677260136,227.94571406821132
63,NONE,NONE,1,-1,"(1, 0)",226.34608634287505,7.052340188774753e-05,226.34866323066248,485.3451607043475,239.95482079707332,227.48287482241346
64,NONE,NONE,1,-1,"(1, 0)",226.33218466469822,6.141968400762772e-05,226.33466526959253,425.83765477705526,234.5358571537491,227.017510196959
65,NONE,NONE,1,-1,"(1, 0)",226.31640464479545,6.972304910185986e-05,226.32011198052967,1852.1254244057493,233.58900761753748,226.92399204283788
66,NONE,NONE,1,-1,"(1, 0)",226.297805104189,8.218717051440582e-05,226.3001641294067,470.4271941484698,228.71619406753234,226.49986527887003
67,NONE,NONE,1,-1,"(1, 0)",226.27995765228388,7.887021141143826e-05,226.28347631941804,1607.3031190591219,222.9292168118631,225.99997594087478
68,NONE,NONE,1,-1,"(1, 0)",226.26524078054058,6.50404503216428e-05,226.26886354977225,1837.7358919767992,218.99824943389285,225.65798492037607
69,NONE,NONE,1,-1,"(1, 0)",226.25102970332622,6.280913260357242e-05,226.25431386998298,1171.4748078073148,254.6168703848237,228.6215299698295
70,NONE,NONE,1,-1,"(1, 0)",226.23388533353975,7.577874631799494e-05,226.2375866395818,1856.1629279631138,217.69790809992338,225.52048960026096
71,NONE,NONE,1,-1,"(1, 0)",226.2150572735314,8.322733571098682e-05,226.2179465578947,821.4092454197773,222.8145536182289,225.93083595448516
72,NONE,NONE,1,-1,"(1, 0)",226.19849520134025,7.32165166492096e-05,226.20097116302196,512.5109436522955,230.87101099408045,226.58906259184835
73,NONE,NONE,1,-1,"(1, 0)",226.18453334871876,6.172580200753065e-05,226.18797662736677,1899.7138343749887,226.68182111404974,226.22610332568163
74,NONE,NONE,1,-1,"(1, 0)",226.1693465074227,6.714584301393215e-05,226.17271584299462,1733.0164854644142,224.8633555801509,226.06016694979706
75,NONE,NONE,1,-1,"(1, 0)",226.15106265707584,8.084468437123241e-05,226.15490404170043,2824.2067739006584,230.26780669979127,226.49524623624387
76,NONE,NONE,1,-1,"(1, 0)",226.13276443513513,8.091477454926468e-05,226.13761021978738,7975.189600558406,229.1158596774996,226.38218860823005
77,NONE,NONE,1,-1,"(1, 0)",226.11756701265514,6.72080103824392e-05,226.12428736629346,82178.63940170873,233.4024564663204,226.72671606869966
78,NONE,NONE,1,-1,"(1, 0)",226.1036317840518,6.163014314603286e-05,226.1089830996463,12830.895127226535,229.92379400052437,226.4230864090858
79,NONE,NONE,1,-1,"(1, 0)",226.0870970366661,7.313173994597107e-05,226.0938596107505,64458.69036929275,226.84416928201261,226.15041055691214
80,NONE,NONE,1,-1,"(1, 0)",226.06825440688598,8.334582231918381e-05,226.07414934323216,27000.853092880858,217.84433138480424,225.38043508880617
81,NONE,NONE,1,-1,"(1, 0)",226.05109238472264,7.591810566558247e-05,226.0561259642435,10457.389907621,231.87300019470723,226.53805276465386
82,NONE,NONE,1,-1,"(1, 0)",226.03692111087997,6.269254403679031e-05,226.04192339676814,10033.3484995666,231.15103502132104,226.464706480677
83,NONE,NONE,1,-1,"(1, 0)",226.02226860917085,6.482558942493963e-05,226.0266315171859,4398.253226105056,226.4802616947352,226.0605812956152
84,NONE,NONE,1,-1,"(1, 0)",226.0044264190699,7.89430814881342e-05,226.00896359370327,5291.856429442756,243.8242735268049,227.49523519956162
85,NONE,NONE,1,-1,"(1, 0)",225.9857870101659,8.247704645248558e-05,225.98927693053145,1829.6457415804598,235.63042782153815,226.79272441255907
86,NONE,NONE,1,-1,"(1, 0)",225.97002677586002,6.974236786671209e-05,225.97334990444207,1498.164580396921,227.18643762915906,226.0718072249846
87,NONE,NONE,1,-1,"(1, 0)",225.95622447355072,6.108210034465127e-05,225.96007765246713,3097.437471471998,231.0647177852645,226.3836923003076
88,NONE,NONE,1,-1,"(1, 0)",225.94032438183137,7.037049415923113e-05,225.9441630816642,3045.3296277616346,234.00437803195913,226.61515468161562
89,NONE,NONE,1,-1,"(1, 0)",225.92162050621764,8.278579701622331e-05,225.92491228542156,1752.349756591447,237.9350371546035,226.92703156667434
90,NONE,NONE,1,-1,"(1, 0)",225.90389503017056,7.846159832348012e-05,225.90805119742873,4407.057014439397,225.36084066698038,225.85844287277723
91,NONE,NONE,1,-1,"(1, 0)",225.889375284556,6.427605975374284e-05,225.8928709374999,1865.1834852726595,229.3810685620663,226.1816391985142
92,NONE,NONE,1,-1,"(1, 0)",225.87516465193045,6.291167798277082e-05,225.87938054360382,4864.16539673576,241.26070272001166,227.16305568835355
93,NONE,NONE,1,-1,"(1, 0)",225.85786635884077,7.658635481865539e-05,225.86248245006178,7535.380733247238,225.72564609736278,225.84679763112604
94,NONE,NONE,1,-1,"(1, 0)",225.83901952537457,8.344902994065463e-05,225.84433255187753,15166.758834435961,223.22576756991492,225.6202346892479
95,NONE,NONE,1,-1,"(1, 0)",225.82264772467582,7.249586091990611e-05,225.8268512098869,4212.545972394752,223.6554447483541,225.64119353221696
96,NONE,NONE,1,-1,"(1, 0)",225.80882465081254,6.121395302636754e-05,225.8139098761044,14075.496940664545,236.47871886096158,226.70224145508024
97,NONE,NONE,1,-1,"(1, 0)",225.79354632657848,6.766272819518275e-05,225.7986061709519,13645.139338073202,222.4277307547931,225.51169913985555
98,NONE,NONE,1,-1,"(1, 0)",225.77513009738644,8.156557424709384e-05,225.7781448497439,1672.010346347161,230.81649534198522,226.19731915734457
99,NONE,NONE,1,-1,"(1, 0)",225.75691389666244,8.068619260220234e-05,225.75962689973755,1222.6109257777782,224.84805193915545,225.6807951236063
100,NONE,NONE,1,-1,"(1, 0)",225.74192563107917,6.63933736993224e-05,225.74407542862426,600.8895630459556,216.57072964597117,224.9737709835637
101,NONE,NONE,1,-1,"(1, 0)",225.72803570772885,6.15319934620221e-05,225.72998641693115,458.29660207616905,244.75703177230932,227.32195118419983
102,NONE,NONE,1,-1,"(1, 0)",225.7113529717732,7.390908450425461e-05,225.7152021044944,3941.2531553635854,218.81970164286366,225.13404865292478
103,NONE,NONE,1,-1,"(1, 0)",225.69244895251282,8.375657976671986e-05,225.6960627482875,3115.3787696859217,224.97111722191738,225.63201890700435
104,NONE,NONE,1,-1,"(1, 0)",225.6754541019112,7.530376216212517e-05,225.6780234246097,974.8488184704246,229.3570494436195,225.98390542706514
105,NONE,NONE,1,-1,"(1, 0)",225.66145501846876,6.203385171510274e-05,225.66453487193883,1942.9930090723637,230.0259982619624,226.0271477515905
106,NONE,NONE,1,-1,"(1, 0)",225.64674758855858,6.517687837454065e-05,225.64993834103166,2241.1616741272937,233.759695724407,226.32655287126954
107,NONE,NONE,1,-1,"(1, 0)",225.62875418230632,7.974466236793269e-05,225.6319378695778,2225.001588943496,233.2696354305207,226.26905479624438
108,NONE,NONE,1,-1,"(1, 0)",225.61015255332455,8.244691986716371e-05,225.61414543446256,5065.556299954059,241.91296094405158,226.97642936831
109,NONE,NONE,1,-1,"(1, 0)",225.59460255524158,6.892657009076554e-05,225.59755714582678,1433.6571070268265,201.98229077043766,223.61560745942185
110,NONE,NONE,1,-1,"(1, 0)",225.58089031552515,6.078450597305846e-05,225.5846842992014,4562.431816379821,231.2439712203281,226.0555533085166
111,NONE,NONE,1,-1,"(1, 0)",225.56485910783155,7.106886287114619e-05,225.56926671121778,9410.54565442221,217.474767001214,224.88672289251397
112,NONE,NONE,1,-1,"(1, 0)",225.54605572431967,8.336479080658783e-05,225.55052035224116,9968.78485029154,215.38639771711388,224.69437118033713
113,NONE,NONE,1,-1,"(1, 0)",225.5284651625082,7.799403870463842e-05,225.53266529470693,7504.11336788065,223.72537144662698,225.37729995344063
114,NONE,NONE,1,-1,"(1, 0)",225.51414283041737,6.350766797580032e-05,225.51801842950007,4890.544719946466,220.52034498970883,225.09545331322101
115,NONE,NONE,1,-1,"(1, 0)",225.4999197146686,6.307171742377347e-05,225.50365930891448,4082.7245137841883,230.01700744510276,225.87866483610256
116,NONE,NONE,1,-1,"(1, 0)",225.48246194381042,7.742107708364917e-05,225.48776793936804,22276.09118337465,237.92782158146815,226.5260511933836
117,NONE,NONE,1,-1,"(1, 0)",225.4636069927869,8.362397338989959e-05,225.4673052417966,4444.243701841074,221.14341983463223,225.10131309046585
118,NONE,NONE,1,-1,"(1, 0)",225.44743524078126,7.172923480643722e-05,225.45081963996012,3079.8988942041374,234.75194315456434,226.2277737222789
119,NONE,NONE,1,-1,"(1, 0)",225.43374411962037,6.0730506358728686e-05,225.43665617818186,1604.4859986653448,232.52832654917077,226.02877955364858
120,NONE,NONE,1,-1,"(1, 0)",225.41836169559983,6.823711735219069e-05,225.42086261791567,968.1328722051708,225.81028722273905,225.4512354401163
121,NONE,NONE,1,-1,"(1, 0)",225.39981478946018,8.228109298839564e-05,225.4031493731372,2265.1403548182675,215.89650745315717,224.60263526876946
122,NONE,NONE,1,-1,"(1, 0)",225.3816938693591,8.039779699371927e-05,225.38470439149185,1615.5870968939837,231.23469564868722,225.87270906338867
123,NONE,NONE,1,-1,"(1, 0)",225.36691830997145,6.556008823411369e-05,225.36876935975903,366.4602389241297,195.63173785975428,222.87223554968386
124,NONE,NONE,1,-1,"(1, 0)",225.35306175314602,6.148632163083405e-05,225.35552539523854,845.4722735430736,225.42904031221593,225.359436493545
125,NONE,NONE,1,-1,"(1, 0)",225.33622260133558,7.472621339295202e-05,225.3395201878816,2156.905254477993,237.68161672388158,226.37210120566687
126,NONE,NONE,1,-1,"(1, 0)",225.31726570303528,8.413070708856342e-05,225.32022459408867,1538.863187943537,229.30668309785668,225.65203831306093
127,NONE,NONE,1,-1,"(1, 0)",225.30044981903453,7.463481096852313e-05,225.30237341773775,480.5226830864271,217.59048106529798,224.65341824687135
128,NONE,NONE,1,-1,"(1, 0)",225.28661906162398,6.138994378713837e-05,225.28784671651326,185.59223279968236,223.0458964904018,225.09856288379194
129,NONE,NONE,1,-1,"(1, 0)",225.27184325379642,6.558885946531428e-05,225.2732602877363,236.49584690015914,220.217730771418,224.8476410658875
130,NONE,NONE,1,-1,"(1, 0)",225.25369702957926,8.055580696072078e-05,225.2549870376126,207.18441987877858,213.9470353483627,224.30462891404417
131,NONE,NONE,1,-1,"(1, 0)",225.23514594766348,8.235978411214086e-05,225.23696313927644,354.591670715069,214.6286867327057,224.34477869055627
132,NONE,NONE,1,-1,"(1, 0)",225.21981284911195,6.807827623176894e-05,225.22085212746194,135.87905479763185,229.33234446595884,225.5650659358837
133,NONE,NONE,1,-1,"(1, 0)",225.20618047817186,6.05310135125365e-05,225.20732666280165,157.60159009433914,229.76494327603783,225.58891849668368
134,NONE,NONE,1,-1,"(1, 0)",225.19000730638984,7.18175341071306e-05,225.19153636777347,246.5875238306378,231.33154557265792,225.70566673225807
135,NONE,NONE,1,-1,"(1, 0)",225.1711102037084,8.391977885219087e-05,225.17303301520542,365.67408703203137,221.8440288740719,224.89173641230454
136,NONE,NONE,1,-1,"(1, 0)",225.15366768444264,7.746639816836439e-05,225.157230685706,2164.2403869556797,234.07085128042493,225.9024983071116
137,NONE,NONE,1,-1,"(1, 0)",225.13954216573254,6.273920372649616e-05,225.1424171454801,861.8687013171026,228.17750530067227,225.39467457751144
138,NONE,NONE,1,-1,"(1, 0)",225.12529309220582,6.329196693009491e-05,225.1283642100076,1118.2805138282836,229.9500638371334,225.53050976331326
139,NONE,NONE,1,-1,"(1, 0)",225.10767095928873,7.828006535775397e-05,225.1108461943692,1250.678974800678,216.8373247902959,224.4130173333351
140,NONE,NONE,1,-1,"(1, 0)",225.0888193642433,8.374829862795255e-05,225.09287160898165,3014.712104763988,212.7362028718227,224.05119550693843
141,NONE,NONE,1,-1,"(1, 0)",225.07285709496574,7.091793957148847e-05,225.0769869917546,3306.0541019210245,222.7059551059716,224.87402244721633
142,NONE,NONE,1,-1,"(1, 0)",225.05929014300074,6.027986249087276e-05,225.06279699014695,1387.7998297471954,243.64239882367167,226.62048220948273
143,NONE,NONE,1,-1,"(1, 0)",225.04379096179093,6.88694739786908e-05,225.04653100206613,544.7078451370469,219.9521116033202,224.61600263936444
144,NONE,NONE,1,-1,"(1, 0)",225.02511602428902,8.29870147559476e-05,225.02738525169786,338.2230107388542,246.9428602982064,226.86673497268504
145,NONE,NONE,1,-1,"(1, 0)",225.00710406410593,8.00474250007805e-05,225.00878842607867,183.06683799624514,222.3713841517683,224.78562231682167
146,NONE,NONE,1,-1,"(1, 0)",224.99254398306178,6.471152194193711e-05,224.99370607646438,92.91631149803516,215.23271609691875,224.1723644147453
147,NONE,NONE,1,-1,"(1, 0)",224.97870812090756,6.14966493697462e-05,224.97964391273499,68.20191475214368,249.18047814803944,227.01265977031025
148,NONE,NONE,1,-1,"(1, 0)",224.9617046106584,7.558116486604666e-05,224.96223439534214,43.42298754390292,209.29044612318603,223.64456990430594
149,NONE,NONE,1,-1,"(1, 0)",224.9427042735364,8.446388503010066e-05,224.94319238084935,41.65717265710125,237.0280687112364,225.95853829286
150,NONE,NONE,1,-1,"(1, 0)",224.92607903897675,7.391148345439555e-05,224.92665431849483,45.997325689776524,243.02486794768203,226.44748325617346
151,NONE,NONE,1,-1,"(1, 0)",224.91241176618675,6.0765243853432325e-05,224.91276317795183,33.745924899182256,227.1044036283476,225.09668422400082
152,NONE,NONE,1,-1,"(1, 0)",224.89755385072752,6.606307819010346e-05,224.89760094628548,22.909488457231276,230.0412871725356,225.32999660645265
153,NONE,NONE,1,-1,"(1, 0)",224.87925407387996,8.137270101632338e-05,224.87889283064828,15.022605035816715,208.05505777331922,223.46469904017556
154,NONE,NONE,1,-1,"(1, 0)",224.86076693533462,8.221255699793029e-05,224.8626163147912,144.08754450473685,221.81028145148,224.60426527025388
155,NONE,NONE,1,-1,"(1, 0)",224.84565678328798,6.720007211558906e-05,224.84771563919588,187.28594803490924,209.15694627368455,223.5263747135057
156,NONE,NONE,1,-1,"(1, 0)",224.8320932090123,6.032575229713718e-05,224.83393549829202,138.49724351369463,227.73822825380364,225.07648825672754
157,NONE,NONE,1,-1,"(1, 0)",224.81576749016463,7.26155744606793e-05,224.8169163185757,62.04012216388125,240.15261232124607,226.1056322272295
158,NONE,NONE,1,-1,"(1, 0)",224.79678344416155,8.444624588394586e-05,224.79735828113186,35.02609801495567,226.81247974886472,224.96632256254966
159,NONE,NONE,1,-1,"(1, 0)",224.77950222667073,7.687779827418081e-05,224.7805920425581,61.53016472117641,205.96580499823182,223.19697074235427
160,NONE,NONE,1,-1,"(1, 0)",224.76557198438238,6.197484119811798e-05,224.76632464699975,38.9362768277428,224.4146187648324,224.73604940122024
161,NONE,NONE,1,-1,"(1, 0)",224.75128297084134,6.357498451205087e-05,224.7526136545307,83.6630153369538,227.12123527665014,224.95065872362073
162,NONE,NONE,1,-1,"(1, 0)",224.73349232696833,7.916016230141689e-05,224.734940338491,94.77707931698487,228.29327466197964,225.0329880028681
163,NONE,NONE,1,-1,"(1, 0)",224.71465636580987,8.38181722376043e-05,224.71502248393423,31.993093407858545,225.67543670132753,224.79549661067523
164,NONE,NONE,1,-1,"(1, 0)",224.6989125994286,7.006360054477969e-05,224.69998067679975,74.33100894951615,234.50337932560106,225.52392014345833
165,NONE,NONE,1,-1,"(1, 0)",224.68546106058056,5.986651802110529e-05,224.68708628360687,162.66665713055997,225.1256855803655,224.72250645055618
166,NONE,NONE,1,-1,"(1, 0)",224.66983248903415,6.955997526703631e-05,224.67314169095897,1247.7610091381468,226.24772600689911,224.80262324525074
167,NONE,NONE,1,-1,"(1, 0)",224.6510331506354,8.36789023049523e-05,224.65540548224556,3635.7680848169025,213.90768665708862,223.7468298747048
168,NONE,NONE,1,-1,"(1, 0)",224.63314420113664,7.963311600983902e-05,224.63788378905184,5361.715552050933,245.9167369451575,226.42459967269488
169,NONE,NONE,1,-1,"(1, 0)",224.6188015326846,6.385133595117478e-05,224.62304347845412,2783.1507601875446,238.1636818362759,225.7589567512441
170,NONE,NONE,1,-1,"(1, 0)",224.6049729843485,6.156641355574657e-05,224.60978759930322,6091.462211564015,246.8162157117899,226.47474391704506
171,NONE,NONE,1,-1,"(1, 0)",224.58779772837738,7.647164914181617e-05,224.59227313052855,4194.545403888266,229.2782690011015,224.98267781879795
172,NONE,NONE,1,-1,"(1, 0)",224.56876432660079,8.475174759061561e-05,224.57481278636334,20020.598703837117,231.9562068514879,225.1907489944408
173,NONE,NONE,1,-1,"(1, 0)",224.55234124303303,7.313432110587874e-05,224.55838436060512,19906.521522948355,228.37377900948562,224.87411018125187
174,NONE,NONE,1,-1,"(1, 0)",224.5388316044597,6.0164346993434225e-05,224.54514159444915,28933.51748930114,237.1420046990719,225.60009541800113
175,NONE,NONE,1,-1,"(1, 0)",224.52387762808797,6.660083801122279e-05,224.52952976815402,12599.869430626552,228.0477220706764,224.82062652146146
176,NONE,NONE,1,-1,"(1, 0)",224.50542448579205,8.219126110227756e-05,224.51122685119438,14702.347113272039,216.924843188655,223.8669984579298
177,NONE,NONE,1,-1,"(1, 0)",224.48701528148663,8.200229084148455e-05,224.49217608262146,7610.064942242237,216.8971757766879,223.84775712174994
178,NONE,NONE,1,-1,"(1, 0)",224.47213343785205,6.62948675062662e-05,224.47825354872057,25755.87408139535,217.2925349896064,223.86738795319437
179,NONE,NONE,1,-1,"(1, 0)",224.45862671689213,6.017284696357914e-05,224.46480139159752,27812.903261538322,206.8086694162348,222.97186191422455
180,NONE,NONE,1,-1,"(1, 0)",224.442138204886,7.34617238463182e-05,224.44661400984612,3966.2106799300454,225.97509746717256,224.57127830832607
181,NONE,NONE,1,-1,"(1, 0)",224.42307500026985,8.49395500777494e-05,224.42734650810334,3239.6644920909944,208.84002548164958,223.11021064987082
182,NONE,NONE,1,-1,"(1, 0)",224.40596841151958,7.622763726934577e-05,224.41121389468074,9509.44069980146,234.96975856375175,225.296030443815
183,NONE,NONE,1,-1,"(1, 0)",224.3922309246909,6.121899264881109e-05,224.39730673478888,7531.808542389301,217.23476309786426,223.78913485014888
184,NONE,NONE,1,-1,"(1, 0)",224.3778875257,6.392314642194624e-05,224.38387375560922,25018.795308768025,230.13335708040898,224.8628806923302
185,NONE,NONE,1,-1,"(1, 0)",224.35992502250627,8.005789884888875e-05,224.3674835308153,130982.81730199854,224.52203352511384,224.37358642924212
186,NONE,NONE,1,-1,"(1, 0)",224.34111775918979,8.382981778198621e-05,224.34814169257535,76568.76395656829,234.89896579141782,225.2309362795546
